name,featured_artist,Track Genre,track_id,explicit,duration_in_days,artists,cover_url
"Cześć, jak się masz?",sanah,Pop,6sKg6jzvmiNAVsJRl8MaDE,FALSE,2,Sobel,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0231522a93aa463764a1e3f75c
Talk,Disclosure,Pop,0rTV5WefWd1J3OwIheTzxM,FALSE,2,Khalid,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02932b12f14fa07ba1e473c465
Mêmo a Veres,Blaya,Pop,6JXJRVAzfEQ59Fh88tFg3K,FALSE,2,Regula,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026b3659b5f1ec7937163d4413
B.O. Bop,Gilli,Pop,3ZQEA3yfMMVcZYHtjYc1S4,FALSE,2,Benny Jamz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d71e40f0cfc490be772ed0ff
Als Geen Ander,MEAU,Pop,1QzzCEcKxcELzdJcHpinQ6,FALSE,2,Bente,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0297f91ad16b77418930cfc764
"Mul on kaikki (feat. william, MELO)",MELO,Pop,3kgCFtpgKWjkKmdsPwzwga,FALSE,2,Ani,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02302112cbf4084c88f24340f8
Beautiful Wave,sadHAPPY,Pop,1jfnMuuwGBxZtaaMSdDF9n,FALSE,2,Matoma,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0287d52bdc19304b0361a884d5
Dance Wiv Me - Radio Edit,Calvin Harris,Pop,6pTg4H8juKV9iSzrcVUbM3,FALSE,2,Dizzee Rascal,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0277bf32ec0846b40e5895b71a
Pasaka,Elayork,Pop,7CA64sreJrxXDrbkIMi8ge,FALSE,2,Jessica Shy,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0216cc4f6105f790f53ae43b5c
What Ve,Nimrat Khaira,Pop,6Pxq8WosWicxmEqp9BFZ2s,FALSE,2,Diljit Dosanjh,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f9ed212803c11b74760a65ad
Fake A Smile,salem ilese,Pop,6rAGFY9D3ah6Lb7fUgbNNH,FALSE,2,Alan Walker,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02942b6b3fa47c777fec8a80d6
Hajde,Gilli,Pop,7f3FPKXzk0fG84G3aY5jM2,FALSE,2,Benny Jamz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025d026491ad00743402afddb9
Deziubește-mă,Mario Fresh,Pop,0mWlsAri2OplPxZx7xHGYb,FALSE,2,Mira,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0255b15f7ce80c460b1e2c6c09
Vinner,ARAM Mafia,Pop,2yThC5EcMmKY0iCZbw94Ad,FALSE,2,Ricky Rich,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bb519c0122ada928d7abc613
Wake Up Alone,Jhené Aiko,Pop,0dj1CtyRxZ4bnIT4Q20jNT,FALSE,2,The Chainsmokers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020c13d3d5a503c84fcc60ae94
חביב אלבי,Nasrin Kadri,Pop,5vCGfl8d5iLZ1BZjEnmRd8,FALSE,2,Static & Ben El,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bd583aab21ae8ae3b4f589fb
Our Youth,Emmi,Pop,25XEG0uXmn4AhvxJ2W4MJD,FALSE,2,Sonny Alven,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02206842a410c98e32f4fadb87
Trukitos,Denyerkin,Pop,0ofQFmf4hNoRoBaDjwDOZU,FALSE,2,Lennis Rodriguez,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e2a7b33844855fd993d8675d
Otan Ponao To Glentao (feat. Konstantinos Nazis),Konstantinos Nazis,Pop,2e8NaXaS4a6oVJIZynYir6,FALSE,2,Knock Out,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f47ced7d2dcb61c7a99d0822
Better,Nico Santos,Pop,3jCMdvc8bFOKChETbFV9Zc,FALSE,2,Lena,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025d18549d331d08a308248e54
Almost Home (feat. Damien Jurado) - Sebastien Radio Edit,Damien Jurado,Pop,3JGWSutf6QjVz2vYKbX79D,FALSE,2,Moby,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0260baadfb69cff549db73fce4
tere bina - Acoustic,Jonita Gandhi,Pop,0wr1v0WSbEnmOm0B22yYHz,FALSE,2,Zaeden,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02cba5ee0cdc6758b036ce1ede
Something About You,Dent May,Pop,4E6Dxj76ostVEmeefzlDP8,FALSE,2,Eyedress,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024641ca89cd79b552d77145dd
On Mine (feat. Noah Cyrus),Noah Cyrus,Pop,0tSwKGbmvKrL0C7ckwIA9B,FALSE,2,Diplo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d79c10cdf4a58309a37d195a
Covardia,Ana Castela,Pop,5y7yYXNSsT89A27DQxbmUL,FALSE,2,Wesley Safadão,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0263141600149f12224318d447
#NAME?,SAM WHITE,Pop,45GncesVxjHy0b2js9ylgD,FALSE,2,Martin Solveig,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f83293a65fdee0fdc71a5bfe
ORO (feat. Mecna),Mecna,Pop,3vth4uMz2xpFEJOrttziH6,FALSE,2,Tredici Pietro,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02886c173fca9cfce24c8c05eb
Naken (feat. Timbuktu),Timbuktu,Pop,1pt0OYOQ1XaXCiNP7eKiCg,FALSE,2,Anis Don Demina,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c853a9fa1587f83b05a9acba
"Koka (From ""Khandaani Shafakhana"")",Badshah,Pop,4H2wyTfSobQHsVnt2JYPMf,FALSE,2,Jasbir Jassi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020ade666ec2646bda148e3879
Patrisha bija šeit,Su$hi Takeøut,Pop,18hrzAqIq6PC1wymCeEAHj,FALSE,2,Patrisha,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02affd0d49cd0648fcf77e00da
Forget You (with Gabry Ponte),Alida,Pop,7gJynFtygTiif6xdoipmUm,FALSE,2,Lum!X,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0292ae8a2b634ebd8830b0085a
Rapariga Não - Ao Vivo,Simone & Simaria,Pop,0ihMkv4Usn03EEEF8Rlw22,FALSE,2,João Neto & Frederico,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02bc1f5dc52c09002dc4b10167
All Around The World (La La La),A Touch Of Class,Pop,02itaCXOdC54J0ISjqqFAp,FALSE,2,R3Hab,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c68f9c11473e85bd4cf5fd4d
曖 (feat. ØZI),ØZI,Pop,40Oaj6JZiKvPwYa4X8MDp7,FALSE,2,Shi Shi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02339aea68a9ecc83b6793b029
Суха кръв,Imera,Pop,4JBAlrfDnOt4Glowm39wP6,FALSE,2,Jluch,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02320c9823dd0072ba469c4620
Get The Bag,ICEKIID,Pop,14xNedeOThMQJUoylOKeGe,FALSE,2,Kesi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0216738b6fcaf946fea77229cd
All das,KAYEF,Pop,6PdqXgh5t8qr19RzwvMQrK,FALSE,2,Franzi Harmsen,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b5852fd5518d9993c258003f
Road,Timbaland,Pop,4C6IBSWdeKpiEChXGhZaRs,FALSE,2,Bruno Martini,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02df3285c97b97de1d2b4ee21d
Break Me Down (feat. JESSE),Jesse,Pop,3nrhGlcjU3WT2lO1delNWJ,FALSE,2,Marz23,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c2739971df649b82b57e37a1
Titliaan,Harrdy Sandhu,Pop,1980E4Grgu5xAhNbFZ1mb1,FALSE,2,Afsana Khan,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e026259375c88ed15dbb57a951b
Call 911,MARUV,Pop,1ZnGiF8ExUMyC1oZFY7GYH,FALSE,2,Sickotoy,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02038d8a5352744cde110ee8bb
Like It Like It,Silentó,Pop,56fCI6qlI3HOE2rjp9SKAm,FALSE,2,Marcus & Martinus,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029afb13f8848b342ecd12b870
Invocada (Participação especial de Léo Santana) - Ao vivo,Leo Santana,Pop,4k20Ie47EcWtS4wMBn8w8S,FALSE,2,Ludmilla,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a8cf3b82c008198dc060404e
Music To My Eyes,Bradley Cooper,Pop,5IXk9TVBuxG87sFrwclBJw,FALSE,2,Lady Gaga,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b5d4b4ed17ec86c4b3944af2
Fix You,Sondre Bjelland,Pop,1B0pUaVq1yQ3KZBt7mcSjh,FALSE,2,Maria Petra,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0256907157b8d22840a9980b35
Ala,Işın Karaca,Pop,6JxCfEdhnjTRK7vQyMRkPR,FALSE,2,Demet Akalın,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02865f809b522704eee5c833e5
השיר האחרון (by Offir Malol),Avi Aburomi,Pop,6SQxBmC6MxS4apXSmJQXwT,FALSE,2,החללית,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028e6861a4f70e015598003da2
Who You Are,MNEK,Pop,6mkvEG10ftOIKrMZHVRMiY,FALSE,2,Craig David,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c9d9796d1e050cf7149ed526
"Ek Toh Kum Zindagani (From ""Marjaavaan"")",Yash Narvekar,Pop,6oDHAjaJJjwwgoAuMIeY9K,FALSE,2,Neha Kakkar,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028701c51e56b94dde2dba35d2
Đá tan,Mạc Mai Sương,Pop,6Wi18yv3aoO0ZF4uulguof,FALSE,2,Ngọt,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020771b564830e3dedb2d31358
Eyes Wide,Whole Doubts,Pop,4s5vg4V1Wk6gPzUPTR5gNc,FALSE,2,Handsome Ghost,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027b9a75259baf203c764252e1
"Tum Par Hum Hai Atke (From ""Pagalpanti"")",Mika Singh,Pop,0j6LeC4rexb63tw2IaY5Gq,FALSE,2,Neha Kakkar,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020ac35060fd3bc6cc213f2397
Bésame (Siéntelo),Ivan Armesto,Pop,0NfrqQWc7ptAmlGSQ20y4E,FALSE,2,Fran Argiro,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02504140cef8457d6be29abe24
Jeg vil ha ribbe,Ida Celine,Pop,6Tx5z5Vzve0j0UklMxMOoi,FALSE,2,Ole Hartz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ce1c2a7080699c95bf23571f
Stitches - Seeb Remix,Seeb,Pop,3ExRMV5iR7VGGQOCljcCYE,FALSE,2,Shawn Mendes,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f8411a19e0d9a8d66be6dee0
Parte Din Tine,Roxen,Pop,2Nd0rVXqoIGUFPXnzNdwBM,FALSE,2,Dj Project,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02284f2bbfdb9e9c5c6d1a3ff0
Bad as the Boys,ALMA,Pop,3e20HtdIlujFpeaM20nAmN,FALSE,2,Tove Lo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028d936801b80d46caf6ab7415
אח שלי מתחתן,Mosh Ben Ari,Pop,58N76asIoyhCVv7S2DcGUS,FALSE,2,Doli & Penn,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02aa9465e8c326b5f07183565b
Book Of Love,POLINA,Pop,3t0h32ZYlUCXAn37IIIOaS,FALSE,2,Felix Jaehn,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029713f1939e377cf85a2a5b16
La Rusa,Mr. Saik,Pop,4ISve4LmIdHSZlSFCGX2aO,FALSE,2,Bk,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022a096a4927f1ffe75af7a760
NA MONEY (feat. The Cavemen. & Angélique Kidjo),The Cavemen.,Pop,0pLx3RsHPmZnD90h2yaL8V,FALSE,2,Davido,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02adfc1ac5836f96adac580271
Seni Öptüğüm Sokak,Eypio,Pop,1pgSJ8yNeLCqyrCeix7caQ,FALSE,2,Tuğçe Kandemir,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022dbfe3c3a94e85dd6e2dadbd
Don't You Worry,Shakira,Pop,4UyVCLbNG8yhrqbzeSmdho,FALSE,2,Black Eyed Peas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0246eef0a1ac3294614d3812d2
Nooit Meer Spijt,Froukje,Pop,2h6HTbs5OeIyxsUa6kUeAL,FALSE,2,S10,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0289f807e334abf89392517032
litEral viEja,Ricko,Pop,4kf42CUPMv3kVMAVporQhj,FALSE,2,Milo K,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bb7358066ec6d36bd9dec3b4
SATSET (feat. Jamaika),Jamaika,Pop,3UeBOpJHiyXfPoml2SEU4g,FALSE,2,Carmon,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025a1ecc07157d0a0c47e5fc7d
Fustani,Capital T,Pop,5jfgGIslnUxnbulyL8WyIK,FALSE,2,Elvana Gjata,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028a43920684d0d83429c0002e
Hosun,Ida Paul,Pop,3RRMadOeB0RBBFq3cyMLw1,FALSE,2,Ida Paul & Kalle Lindroth,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e022c2de38d509529a4091d95fe
Siyah,BAIG,Pop,4tkk65MyQNzYOQKgVbLCZ3,FALSE,2,Abdul Hannan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0225186c9d3f3c10eb48141b6a
"Í fyrsta skiptið sem eg sá hana - Á Flugvellinum , Fyrir Vestan 2019",Króli,Pop,2lwTAb6mGcdAaTsS9rXrbq,FALSE,2,Jóipé,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d84ba6ac43f0748be34dcf06
Words (feat. Zara Larsson),Zara Larsson,Pop,1bgKMxPQU7JIZEhNsM1vFs,FALSE,2,Alesso,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028f9c368d8d0f5792ffc5d38e
Melody (feat. Jaywillz),Jaywillz,Pop,5c9ZCWYpUEiT00SxM1WhJI,FALSE,2,Diamond Platnumz,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c37f0c14f6b857549a56531b
El Mentiroso,Silvestre Dangond,Pop,4SbE4uWiMlhJRyqoOwm0QV,FALSE,2,Gente De Zona,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021cac8e9b7355d389df3db73a
Phoenix,Cailin Russo,Pop,6zAiRKvAMlXHxEtyO4yxIO,FALSE,2,League Of Legends,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024691f6c40b262b6432625754
Love You Right (feat. Nico & Vinz),Nico & Vinz,Pop,2POFw7ZpcSLjnVpjiujlTq,FALSE,2,Matoma,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0221c2e9c295fc36026c0db332
One Night (feat. Raphaella),Sonny Fodera,Pop,4QUA94c3ycZm8dnpPih4sf,FALSE,2,Mk,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e73e4a55a786cc83ddde8735
Money Honey (Count Me In),Monica Karina,Pop,1d0bOTiyVo5P9tE2Jm6Ae3,FALSE,2,Dipha Barus,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020bd88e0fbe1c45e57b6e4009
Balance (feat. KESI & Benny Jamz),KESI,Pop,3ZgG8vSIEbgHxKawwMUHNB,FALSE,2,Lamin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ff00c97fb431192dc29a222d
ปล่อยเธอไป,URBOYTJ,Pop,6drmLdbuN99mIj4Bf85y1f,FALSE,2,Meyou,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028e0018ca506d07a6de970c76
Hai Pyaar Kya,Rocky-Jubin,Pop,1V3PJZD3Qg6ur1ABKQQiQL,FALSE,2,Jubin Nautiyal,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025387b0285b8471d53ae60d72
Stronger,Zlatan,Pop,0SQmiMBuL4WLTW0spMmeFh,FALSE,2,Psychoyp,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a0b6482473d32d258e750db1
Hurts 2B Human (feat. Khalid),Khalid,Pop,2BM7nF0pMIpLQOT04o691Z,FALSE,2,P!Nk,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02786cb106c8bb0c15c86a93a0
Vai Embora (feat. Ludmilla),LUDMILLA,Pop,1hyZhrsBVJZ3uTgbGGQwCn,FALSE,2,Pabllo Vittar,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0270546528c21a19530a22bb78
Láska,Laris Diam,Pop,3WCByzRf6NHujImKIiImkG,FALSE,2,Ego,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c67ede292532efcab4d09eff
Fã Clube,Maiara & Maraisa,Pop,1G0kLIS0hE6uUPlIE9gksp,FALSE,2,Marília Mendonça,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029a3277a72c87c72d3e9cb509
Baila Conmigo (with Rauw Alejandro),Rauw Alejandro,Pop,079Ey5uxL04AKPQgVQwx5h,FALSE,2,Selena Gomez,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028b11b0be988e17da2799b94d
Gamle Dager,Måns Zelmerlöw,Pop,5fZVFLmDH1PMH8txMYPTVG,FALSE,2,Morgan Sulele,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0276432aec2304cae293a270ba
Voodoo Kukla,Krisko,Pop,41d4VD8TuaSshhNcocd2PQ,FALSE,2,Tita,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b4619188dc86a18c9787ec98
Loco Fefo,Dubosky,Pop,5WM5UuMlbS5UCHtH8OJdz1,FALSE,2,Italian Somali,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021ee31d01e20dcd69ce1415bc
Made In Italy (feat. Mikael Gabriel),Mikael Gabriel,Pop,0IsHeTm639NrP1AOkGakly,FALSE,2,Cledos,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291dd8d22ddb3a2f895833fec
Avisa Que Eu Cheguei - Ao Vivo,Ivete Sangalo,Pop,39vJqbfolMyPJtJuyoj1EM,FALSE,2,Naiara Azevedo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023d6d66845ba2478b25aa433b
你點的歌救了我 (三立偶像劇「噗通噗通我愛你」片頭曲) (feat. J.Sheon),J.Sheon,Pop,4IXp6p615ndlGMsKM7AJ82,FALSE,2,A-Lin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024b7e5572ccd8764bd4cc98de
Savages,Bruno Martini,Pop,2CeliCutQfJUlZXPQWSDc9,FALSE,2,Sunnery James & Ryan Marciano,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028cc1a9865990fe5ac607b200
Älä leiki Jeesusta,Ida Paul,Pop,0VSer9Vl8ADmOHVtuxW8Hc,FALSE,2,Ida Paul & Kalle Lindroth,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ac4bb26045ce036613699db7
Cheap Thrills Remix (feat. Nicky Jam),Nicky Jam,Pop,59iNA6gwthoTJ6IgpBGGHW,FALSE,2,Sia,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bf0ca22714194f451ab71197
Valley of Lies,iann dior,Pop,3Bgl1xMI00capuTqUHBNUW,FALSE,2,Tomorrow X Together,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0276136d7ad611abe15babb793
imkansız bir aşk denir,Şekersiz,Pop,4EGudVZdKdhgZAobackapy,FALSE,2,Yunusemre,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bad4fcd70f7fdfd305b21079
Volta Marcada,Japinha Conde,Pop,75CS36Nn8aetRR5eksZMbB,FALSE,2,Avine Vinny,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02588e3c9580ef808bcb3ac155
Dilbar Arabic,Fnaire,Pop,5EdkHBTXHVXrLz1AkIMweE,FALSE,2,Nora Fatehi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0293aea092af15fb0ec0f12866
Tänään lähtee (feat. Elastinen),Elastinen,Pop,0Shlk93XXyPH9yMDlNdqPR,FALSE,2,Paula Koivuniemi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026a4618031102c519166de8d0
Lagdi Lahore Di,Tulsi Kumar,Pop,31d3tVd82tx2sjA2VQ3PMZ,FALSE,2,Guru Randhawa,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0292cc21b3b1386ef3c810894d
Necesar,Renvto,Pop,0nkeV4kaa4xvifptkypzDY,FALSE,2,Mario Fresh,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e022192b083d55313ad7a3ad571
Baudų Bauda - Dj Karka Remix,DJ Karka,Pop,6A1LBRnievVc5EA0QRBbKN,FALSE,2,Šventinis Bankuchenas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026ca5e71607e707a37ed82a5a
Mis nüüd saab (feat. Grete Paia),Grete Paia,Pop,42lxs3v04BtOCX5romEsvj,FALSE,2,Andrei Zevakin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f7771a6591fbf85a90d9ff5f
Forever (Remix),Omah Lay,Pop,4vLY6fJQWgBzQYHzguDZme,FALSE,2,Gyakie,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024a6211a84d9629f23d72e9cb
Winter Wonderland,Michael Bublé,Pop,0NSAlbl5xcKOu7BKDbVk7I,FALSE,2,Rod Stewart,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02eeea605f3a28633ddb872113
"Auf das, was da noch kommt",LOTTE,Pop,7hrPCnodGyujkPusquA8fS,FALSE,2,Max Giesinger,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f23a7de927074b29e97af50e
Va min,Jireel,Pop,5LojI1Ym1EajNxV2UDc5gG,FALSE,2,Victor Leksell,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0269bd44e2bd1761d4979d0c1f
Kauhea kankkunen (feat. Stig),STIG,Pop,2ms2cBMoBcbqe5aENdXSTY,FALSE,2,Yksi Totuus,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a5048c3d5ec21cc86b76a887
"I Ciebie też, bardzo (feat. Daria Zawiałow, Dawid Podsiadło & Vito Bambino)",Daria Zawiałow,Pop,64F1Z2LAsf04V346A75hi1,FALSE,2,Męskie Granie Orkiestra 2021,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ba6b307a078a927beb4102f3
All My Friends - Wave Racer Remix,Tinashe,Pop,0kHIylESPGKkYpGdg5jjaX,FALSE,2,Snakehips,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e7f236de7ddfbc1eb712b493
Paaristõuked,villemdrillem,Pop,5fhn8aAo9FAl1pVLsMPOPk,FALSE,2,5Miinust,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02cb4a1d41848a2e092faddea9
Nem Bánom,Manuel,Pop,53YWD33hNOR3DCztgt1URA,FALSE,2,Mynea,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024eb1989f034d934c9a4075af
Locuras Sin Techo,My Life,Pop,4VChUrHgPF9Fn5Q2k39mDM,FALSE,2,El Reja,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02acc09ff26e624b032131ae0a
death bed (coffee for your head),beabadoobee,Pop,7eJMfftS33KTjuF7lTsMCx,FALSE,2,Powfu,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bf01fd0986a195d485922167
Contigo Tengo Feeling,Astrid S,Pop,5vnR4vEMuYH0kFucYuxIzA,FALSE,2,Gabifuego,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024a9edec5339334775fd6772f
Te Quiero Toda,A Medida,Pop,1S77CZqahcZN2DvM5R8bvA,FALSE,2,Sonido De La Costa,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022a3887ee4a200957084abd2e
Cưới Thôi,Masew,Pop,5dHe8aNoKN8mMkpZgTNnMV,FALSE,2,Masiu,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e020dbf10b6c6de84c256eb218e
Dois Enganados,Marília Mendonça,Pop,7McCAKExE8KsI2q4Y8wx4U,FALSE,2,Murilo Huff,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b6e7e3c36da82692dca0217f
Lila,Samra,Pop,4uzjXVcYivDXD5FHKwVVTR,FALSE,2,Kida,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0241adb6b71323e96c56594313
Flames (with ZAYN),ZAYN,Pop,2zJms5D9VSUYjc9y3VJR3q,FALSE,2,R3Hab,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0234f7214cf477faf2a69266a7
It's Beginning To Look A Lot Like Christmas,Fontaine Sisters,Pop,69i8ieedxww0b5mvTGHu3x,FALSE,2,Perry Como,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027a5e4ed28aeceac63ae4b043
Me Provocas,Fumaratto,Pop,7sEwsJK7Ol0J6PFV9nioxu,FALSE,2,Dynoro,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0290028ba111eabd5bd9cded34
In Us I Believe (feat. ALMA),ALMA,Pop,2sXGKXPb0lZq7CXGoSg3U5,FALSE,2,Clean Bandit,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025c66e925d8fe4c92ebfb49ed
Going Dumb (with Stray Kids),Stray Kids,Pop,5RBpjLAvyLfBHnf3TtB47W,FALSE,2,Alesso,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b90ea2c8f89de2b22afb0bed
I Don't Care (with Justin Bieber) - Loud Luxury Remix,Justin Bieber,Pop,6f807x0ima9a1j3VPbc7VN,FALSE,2,Ed Sheeran,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0246d2ca3385aef60f92429cb1
Høyt over Oslo,Oral Bee,Pop,2UUJAjlQvxa9kzYRYSKtyV,FALSE,2,Morgan Sulele,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02aa6ac0ab57960a57ed852e09
Amor Veneno,Nabález,Pop,4ygXFn1WvwG9UspRMb3R65,FALSE,2,Lola Indigo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026c4c89f39799faf77b771ed0
Unuturum Elbet,Derya,Pop,0s5Fwi2qaJqc6ZIdh6cJBy,FALSE,2,Rafet El Roman,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b929cb0017b10a24770dae3b
"Baliye Re (From ""Jersey"")",Sachet Tandon,Pop,5akb3M2p00EhXATJpHbUFD,FALSE,2,Sachet-Parampara,
